market_id,시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,개설연도,전화번호,홈페이지주소,좌표보완방법,좌표검색어,좌표매칭시장명,좌표매칭주소
MKT000319,승주시장,상설장,전라남도 순천시 승주읍 승주장길 14,전라남도 순천시 승주읍 서평리 422-9,1일+6일,35.01315903,127.387664,18.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1964.0,,,,,,
MKT000320,웃장,상설장+5일장,전라남도 순천시 북문길 40,전라남도 순천시 동외동 168-1,5일+10일,34.95864147,127.4850305,68.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,1975.0,061-749-3493,,,,,
MKT000321,역전시장,상설장,전라남도 순천시 역전장길 9,전라남도 순천시 덕암동 227-1,매일,34.94374833,127.5033333,170.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1979.0,,,,,,
MKT000322,중앙시장,상설장,전라남도 순천시 중앙시장길 18,전라남도 순천시 남내동 119-1,매일,34.95326194,127.4846047,50.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1981.0,,,,,,
MKT000323,조성5일시장,5일장,전라남도 보성군 조성면 조성로 90-6,전라남도 보성군 조성면 조성리 513-1,5일+10일,34.80647615,127.2452824,22.0,농산물,1964.0,,,,,,
MKT000324,복내5일시장,4일장,전라남도 보성군 복내면 송재로 1838-12,전라남도 보성군 복내면 복내리 152-14,4일+9일,34.89370035,127.1331421,25.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1989.0,,,,,,
MKT000325,보성매일시장,상설장,전라남도 보성군 보성읍 신흥길 9,전라남도 보성군 보성읍 보성리 895-3,매일,34.76817918,127.0806162,31.0,농산물+축산물+수산물+가공식품+가정용품+음식점,1964.0,,,,,,
MKT000326,녹차골보성향토시장(보성읍5일시장),상설장,전라남도 보성군 보성읍 현충로 42-1,전라남도 보성군 보성읍 원봉리 2-22,2일+7일,34.76564839,127.0772384,99.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1955.0,,,,,,
MKT000327,벌교매일시장,상설장,전라남도 보성군 벌교읍 시장2길 10-41,전라남도 보성군 벌교읍 벌교리 887-22,매일,34.84300877,127.3459893,83.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2013.0,,,,,,
MKT000328,벌교전통시장,4일장,전라남도 보성군 벌교읍 시장1길 10,전라남도 보성군 벌교읍 회정리 663-23,4일+9일,34.84493134,127.3450789,49.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1964.0,,,,,,
MKT000329,일로전통시장,상설장,전라남도 무안군 일로읍 시장길 11-22,전라남도 무안군 일로읍 월암리 112,1일+6일,34.84753364,126.4943339,56.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2005.0,,,,,,
MKT000330,용산용문시장,상설장,서울특별시 용산구 효창원로40길 13,서울특별시 용산구 용문동 41-44,매일,37.53661783,126.9597883,156.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1948.0,02-2275-0881,,,,,
MKT000331,동부시장,상설장,전라남도 목포시 영산로257번길 14,전라남도 목포시 용당동 1046-8,매일,34.80467356,126.3936914,268.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1972.0,061-276-5787,,,,,
MKT000332,항동시장,상설장,전라남도 목포시 수강로12번길 2,전라남도 목포시 수강동1가 1,매일,34.78600878,126.3856159,115.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2005.0,061-247-8272,,,,,
MKT000333,청호시장,상설장,전라남도 목포시 석현로 28,전라남도 목포시 석현동 1171,매일,34.81537749,126.4245916,202.0,농산물+축산물+수산물+가공식품+음식점,1999.0,061-284-4489,,,,,
MKT000334,신중앙시장,상설장,전라남도 목포시 원산중앙로 51,전라남도 목포시 산정동 1732,매일,34.81025124,126.3775235,101.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1998.0,061-273-1732,,,,,
MKT000335,자유시장,상설장,전라남도 목포시 자유로 122,전라남도 목포시 산정동 1383,매일,34.79292001,126.4030678,168.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1999.0,061-245-1615,,,,,
MKT000336,정남진장흥토요시장,상설장,전라남도 장흥군 장흥읍 토요시장1길 53,전라남도 장흥군 장흥읍 예양리 158-2,2일+7일,34.67727214,126.903159,140.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1961.0,,https://www.jangheung.go.kr/jnjmarket,,,,
MKT000337,장평시장,상설장,전라남도 장흥군 장평면 장택길 13,전라남도 장흥군 장평면 양촌리 224,1일+6일,34.77539717,126.9778669,12.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1982.0,,,,,,
MKT000338,용산시장,상설장,전라남도 장흥군 용산면 용인길 4,전라남도 장흥군 용산면 인암리 800-1,1일+6일,34.61490641,126.9153133,7.0,농산물+가공식품+의류+음식점,1992.0,,,,,,
MKT000339,대덕읍전통시장(대덕시장),상설장+5일장,전라남도 장흥군 대덕읍 거정2길 10,전라남도 장흥군 대덕읍 신월리 111,5일+10일,34.49944415,126.8871414,27.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1985.0,,,,,,
MKT000340,천관산관광시장,상설장+3일장,전라남도 장흥군 관산읍 칠관로 1559-4,전라남도 장흥군 관산읍 옥당리 489-1,3일+8일,34.56277107,126.9370717,39.0,농산물+축산물+수산물+가공식품+신발+가정용품+음식점,1961.0,,,,,,
MKT000341,황룡시장,4일장,전라남도 장성군 황룡면 삼월길 5,전라남도 장성군 황룡면 월평리 151-1,4일+9일,35.2916867,126.7738864,119.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1964.0,,,,,,
MKT000342,사창시장,상설장,전라남도 장성군 삼계면 사창로 81-2,전라남도 장성군 삼계면 사창리 482-44,2일+7일,35.26039872,126.6630702,36.0,농산물+축산물+수산물+가공식품+의류+신발+음식점,1998.0,,,,,,
MKT000343,사거리시장,상설장,전라남도 장성군 북이면 사남북길 22,전라남도 장성군 북이면 사거리 699,1일+6일,35.42767379,126.8072694,30.0,농산물+축산물+수산물+의류+신발+가정용품+음식점,1964.0,,,,,,
MKT000344,완도중앙시장,상설장,전라남도 완도군 완도읍 장보고대로 282-1,전라남도 완도군 완도읍 군내리 1371,매일,34.31446812,126.7552341,7.0,농산물+수산물+음식점,1975.0,,,,,,
MKT000345,완도남양시장(구 완도종합시장),5일장,전라남도 완도군 완도읍 개포로56번길 16-4,전라남도 완도군 완도읍 군내리 1249,5일+10일,34.31651727,126.7477207,27.0,농산물+수산물+의류+신발+음식점,1990.0,,,,,,
MKT000346,완도전통시장(구 완도5일시장),상설장,전라남도 완도군 완도읍 개포로 34-1,전라남도 완도군 완도읍 군내리 1249-2,매일,34.31610369,126.7482543,24.0,농산물+수산물+음식점,1981.0,061-553-7300,,,,,
MKT000347,간석자유시장,상설장,인천광역시 남동구 백범로 312-1,인천광역시 남동구 간석동 41-1,매일,37.46388599,126.7153438,138.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1970.0,032-434-7778,,,,,
MKT000348,남창옹기종기시장,상설장+3일장,울산광역시 울주군 온양읍 남창장터길 24,울산광역시 울주군 온양읍 남창리 146,3일+8일,35.41669194,129.2827796,22.0,농산물+수산물+가공식품+의류+신발+음식점,1916.0,052-238-3260,,,,,
MKT000349,신북5일시장,3일장,전라남도 영암군 신북면 황금동로 78,전라남도 영암군 신북면 월평리 126-3,3일+8일,34.88859606,126.6922282,28.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품,1964.0,,,,,,
MKT000350,시종5일시장,상설장,전라남도 영암군 시종면 내동중앙로 26,전라남도 영암군 시종면 만수리 937-9,2일+7일,34.8674024,126.6080951,46.0,농산물+축산물+수산물+가공식품+의류+가정용품,1969.0,,,,,,
MKT000351,영광터미널시장,상설장,전라남도 영광군 영광읍 신남로3길 5-3,전라남도 영광군 영광읍 남천리 321-1,매일,35.27553643,126.5030198,91.0,농산물+축산물+수산물+가공식품+의류+가정용품,1993.0,061-351-9811,,,,,
MKT000352,영광고추특화시장,상설장,전라남도 영광군 영광읍 신남로 100-25,전라남도 영광군 영광읍 신하리 324-3,1일+6일,35.27472202,126.4935505,42.0,농산물,1995.0,,,,,,
MKT000353,수암상가시장,상설장,울산광역시 남구 수암로 128번길 12,울산광역시 남구 야음동 697-9,매일,35.52697941,129.3207648,83.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,2005.0,052-275-4041,,,,,
MKT000354,도깨비시장,상설장,전라남도 여수시 학동서5길 18,전라남도 여수시 학동 58-7,매일,34.76331689,127.6565415,121.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1988.0,,,,,,
MKT000355,진남시장,상설장,전라남도 여수시 학동1길 10,전라남도 여수시 학동 35-1,매일,34.76425827,127.6641294,116.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1984.0,,,,,,
MKT000356,제일시장,상설장,전라남도 여수시 학동2길 7-4,전라남도 여수시 학동 35-2,매일,34.76419231,127.6646531,61.0,농산물+수산물+가공식품+가정용품+음식점,1986.0,,,,,,
MKT000357,쌍봉시장,상설장,전라남도 여수시 학동2길 7,전라남도 여수시 학동 35-3,매일,34.76414545,127.6649804,25.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점+근린생활서비스,1989.0,,,,,,
MKT000358,중앙선어시장,상설장,전라남도 여수시 중앙로 88-1,전라남도 여수시 중앙동 362-1,매일,34.73942888,127.7370587,78.0,수산물,1945.0,061-662-7268,,,,,
MKT000359,덕양시장,상설장,전라남도 여수시 소라면 하세동길 7,전라남도 여수시 소라면 덕양리 1271,매일,34.79802722,127.6314434,15.0,음식점,1932.0,,,,,,
MKT000360,전의왕의물시장,상설장,세종특별자치시 전의면 장터길33,세종특별자치시 전의면 읍내리 236-2,2일+7일,36.6777398,127.2058824,78.0,의류+음식점,1946.0,044-864-2259,,,,,
MKT000361,(주)서시장,상설장,전라남도 여수시 좌수영로 16-6,전라남도 여수시 서교동 280,매일,34.74178725,127.7286168,230.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1982.0,,,,,,
MKT000362,춘천중앙시장,상설장,강원특별자치도 춘천시 중앙로77번길 4-4,강원특별자치도 춘천시 중앙로2가 42-68,매일,37.87848771,127.7257515,177.0,의류+신발+음식점,1960.0,,,,,,
MKT000363,제일종합시장,상설장,강원특별자치도 춘천시 약사고개길13,강원특별자치도 춘천시 죽림동 32,매일,37.87748571,127.7260713,244.0,의류+신발+음식점,1985.0,,,,,,
MKT000364,북부시장,상설장,충청북도 청주시 청원구 향군로 31번길 19,충청북도 청주시 청원구 우암동 344-10,매일,36.64797204,127.4862188,145.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1970.0,043-224-8085,,,,,
MKT000365,서부시장상점가(서부시장 통합),상설장,전북특별차치도 전주시 완산구 효동 2길 14-8,전북특별차치도 전주시 완산구 효자동1가 201-63,매일,35.80524873,127.1266694,143.0,농산물+축산물+수산물+의류+음식점,,063-228-1616,,,,,
MKT000366,춘천서부시장,상설장,강원특별자치도 춘천시 서부대성로12,강원특별자치도 춘천시 소양로2가 172-1,매일,37.88480147,127.7246493,140.0,의류+가정용품+음식점,1992.0,,,,,,
MKT000367,춘천번개시장,상설장,강원특별자치도 춘천시 소양로 212,강원특별자치도 춘천시 소양로1가 93-10,매일,37.89182707,127.726303,55.0,농산물+수산물+음식점,2014.0,,,,,,
MKT000368,와수시장,상설장,강원특별자치도 철원군 서면 와수로 184번길 6-3,강원특별자치도 철원군 서면 와수리 1171-92,1일+6일,38.23945913,127.4394932,59.0,농산물+축산물+가공식품+의류+신발+음식점,1978.0,033-458-9688,,,,,
MKT000369,동송전통시장,상설장,강원특별자치도 철원군 동송읍 이평로 47번길 19,강원특별자치도 철원군 동송읍 이평리 678-49,매일,38.2089011,127.2192097,120.0,농산물+축산물+수산물+가공식품+신발+가정용품+음식점,1981.0,033-455-6262,,,,,
MKT000370,동송시장,상설장+5일장,강원특별자치도 철원군 동송읍 이평로 47번길 16,강원특별자치도 철원군 동송읍 이평리 680-1,5일+10일,38.2088079,127.218867,35.0,농산물+수산물+가공식품+음식점,1982.0,033-455-2230,,,,,
MKT000371,신철원시장,상설장+3일장,강원특별자치도 철원군 갈말읍 삼부연로18번길 16-2,강원특별자치도 철원군 갈말읍 신철원리 697,3일+8일,38.14471979,127.3100285,70.0,농산물+축산물+가공식품+음식점,1980.0,033-452-5350,,,,,
MKT000372,역곡남부시장,상설장,경기도 부천시 소사구 부광로16번길 33,경기도 부천시 소사구 괴안동 107-8,매일,37.48253123,126.8115462,68.0,농산물+축산물+수산물+가공식품+의류,1983.0,070-7376-2804,,,,,
MKT000373,임계사통팔달시장,상설장+5일장,강원특별자치도 정선군 임계면 송계3길 12,강원특별자치도 정선군 임계면 송계리 774-5,5일+10일,37.49511059,128.852576,63.0,농산물+음식점,1965.0,033-562-2930,,,,,
MKT000374,정선사북시장,상설장,강원특별자치도 정선군 사북읍 사북2길 6 - 1,강원특별자치도 정선군 사북읍 사북리 366-59,매일,37.22735829,128.8162148,67.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1965.0,033-591-7277,,,,,
MKT000375,고한구공탄시장(고한시장),상설장,강원특별자치도 정선군 고한읍 고한 4길 38-6,강원특별자치도 정선군 고한읍 고한리 62-14,매일,37.20132076,128.8540526,90.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1967.0,033-591-4989,,,,,
MKT000376,광양5일시장,상설장,전라남도 광양시 광양읍 백운로 3,전라남도 광양시 광양읍 목성리 696-3,1일+6일,34.97115451,127.5904463,97.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1964.0,061-762-9805,,,,,
MKT000377,원통시장,상설장,강원특별자치도 인제군 북면 원통로 178번길 7-1,강원특별자치도 인제군 북면 원통리 647-40,2일+7일,38.1225741,128.204617,56.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1956.0,033-461-2385,,,,,
MKT000378,기린전통시장,상설장+4일장,강원특별자치도 인제군 기린면 기린로 17,강원특별자치도 인제군 기린면 현리 640-3,4일+9일,37.95397964,128.3168509,93.0,농산물+축산물+가공식품+의류+신발+음식점,1956.0,,,,,,
MKT000379,민속풍물시장,상설장,강원특별자치도 원주시 풍물시장길 30,강원특별자치도 원주시 평원동 134-1,2일+7일,37.34898786,127.9541184,109.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1989.0,033-746-9114,,,,,
MKT000380,북원상가시장,상설장,강원특별자치도 원주시 북원상가길 13,강원특별자치도 원주시 태장동 1379-23,매일,37.38439475,127.9488481,34.0,축산물+의류+신발+가정용품,1991.0,033-742-7338,,,,,
MKT000381,도래미시장,상설장,강원특별자치도 원주시 자유시장길 26,강원특별자치도 원주시 중앙동 42-3,매일,37.35170226,127.9496495,78.0,농산물+축산물+수산물+가공식품+의류+신발+음식점,1983.0,033-748-3658,,,,,
MKT000382,미로예술원주중앙시장(원주중앙시장),상설장,강원특별자치도 원주시 중앙시장길 6,강원특별자치도 원주시 중앙동 60-56,매일,37.35000952,127.9491994,545.0,농산물+축산물+가공식품+의류+신발+음식점,1965.0,033-743-2570,,,,,
MKT000383,조공시장,상설장,경기도 부천시 소사구 안곡로 29,경기도 부천시 소사구 괴안동 70-20,매일,37.47917913,126.805766,55.0,농산물+축산물+가공식품+의류+음식점,1987.0,032-343-2539,,,,,
MKT000384,문막시장,상설장+3일장,강원특별자치도 원주시 문막읍 문막시장1길 52-10,강원특별자치도 원주시 문막읍 문막리 240-1,3일+8일,37.30602942,127.8153678,90.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1959.0,,,,,,
MKT000385,원주남부시장,상설장,강원특별자치도 원주시 치악로 1803,강원특별자치도 원주시 명륜동 26,매일,37.34301479,127.9544052,205.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1965.0,033-766-1110,,,,,
MKT000386,서부공설시장,상설장,강원특별자치도 영월군 영월읍 서부시장길 8-1,강원특별자치도 영월군 영월읍 하송리 5-10,매일,37.18292558,128.4663073,41.0,농산물+축산물+수산물+가공식품+의류+음식점,1959.0,033-372-5500,,,,,
MKT000387,영월종합상가시장,상설장,강원특별자치도 영월군 영월읍 하송안길,,매일,37.1818045527344,128.466229739067,100.0,농산물+의류+신발+가정용품+음식점,1985.0,033-374-5296,,Kakao_주소검색,강원특별자치도 영월군 영월읍 하송안길,,
MKT000388,대야전통시장,상설장,전북특별차치도 군산시 대야면 대야시장로 7-1,전북특별차치도 군산시 대야면 산월리 400-9,1일+6일,35.9448597,126.816085,70.0,농산물+근린생활서비스,1965.0,,,,,,
MKT000389,역전종합시장,상설장,전북특별차치도 군산시 구암3 1로 13-1,전북특별차치도 군산시 대명동 138-3,매일,35.98046443,126.7209989,104.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1965.0,063-443-0475,,,,,
MKT000390,군산주공시장,상설장,전북특별차치도 군산시 하나운안1길 39,전북특별차치도 군산시 나운동 836-11,매일,35.96576624,126.6954417,38.0,농산물,1985.0,063-461-0567,,,,,
MKT000391,흥덕전통시장,4일장,전북특별차치도 고창군 흥덕면 흥덕시장길 3,전북특별차치도 고창군 흥덕면 흥덕리 240-4,4일+9일,35.52058772,126.7002195,10.0,농산물+축산물+수산물+가공식품+의류+가정용품,1965.0,,,,,,
MKT000392,해리전통시장,4일장,전북특별차치도 고창군 해리면 해리중앙로 64-12,전북특별차치도 고창군 해리면 하련리 685-55,4일+9일,35.45865884,126.5422037,29.0,농산물+수산물+의류,1965.0,,,,,,
MKT000393,상하전통시장,상설장,전북특별차치도 고창군 상하면 상하1길 8-3,전북특별차치도 고창군 상하면 하장리 939-3,1일+6일,35.44409017,126.4917538,22.0,농산물+수산물+가공식품+의류+가정용품+음식점,1974.0,,,,,,
MKT000394,무장전통시장,5일장,전북특별차치도 고창군 무장면 왕제산로 725,전북특별차치도 고창군 무장면 무장리 85-1,5일+10일,35.41442783,126.5605985,29.0,농산물+수산물+가공식품+의류,1965.0,,,,,,
MKT000395,대산전통시장,상설장,전북특별차치도 고창군 대산면 공음대산로 935,전북특별차치도 고창군 대산면 매산리 200-13,2일+7일,35.34010335,126.598984,67.0,농산물,1967.0,,,,,,
MKT000396,고창전통시장,상설장+3일장,전북특별차치도 고창군 고창읍 동리로 62-11,전북특별차치도 고창군 고창읍 읍내리 367,3일+8일,35.43267051,126.6987727,74.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1965.0,063-564-3097,,,,,
MKT000397,화순고인돌전통시장,3일장,전라남도 화순군 화순읍 시장길 42,전라남도 화순군 화순읍 삼천리 621,3일+8일,35.05909434,126.9833988,100.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1964.0,061-375-0330,,,,,
MKT000398,이양전통시장,4일장,전라남도 화순군 이양면 이양로 29-19,전라남도 화순군 이양면 이양리 303-3,4일+9일,34.88259402,126.9868735,11.0,의류+신발+가정용품+근린생활서비스,1964.0,,,,,,
MKT000399,사평전통시장,5일장,전라남도 화순군 사평면 사평길 26,전라남도 화순군 사평면 사평리 1049-90,5일+10일,35.00537383,127.0975835,52.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1964.0,,,,,,
MKT000400,동복전통시장,상설장,전라남도 화순군 동복면 동복시장길 19,전라남도 화순군 동복면 천변리 92,2일+7일,35.07163148,127.1257557,20.0,농산물+수산물+가공식품+가정용품,1910.0,,,,,,
MKT000401,능주전통시장,5일장,전라남도 화순군 능주면 학포로 1955,전라남도 화순군 능주면 관영리 94-8,5일+10일,34.99091732,126.959364,45.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1923.0,061-372-1178,,,,,
MKT000402,남리5일시장,3일장,전라남도 해남군 황산면 시등로 111-11,전라남도 해남군 황산면 남리리 7,3일+8일,34.57532321,126.4324845,40.0,농산물+수산물+의류+가정용품,1964.0,,,,,,
MKT000403,화원5일시장,5일장,,전라남도 해남군 화원면 금평리 239,5일+10일,34.66949685,126.3282268,7.0,농산물+수산물,1964.0,,,,,,
MKT000404,해남읍5일시장,상설장,전라남도 해남군 해남읍 중앙2로 76,전라남도 해남군 해남읍 고도리 102-4,1일+6일,34.56878428,126.5971547,97.0,농산물+수산물+의류+신발+음식점,1964.0,061-536-4963,,,,,
MKT000405,송지산정5일시장,상설장,전라남도 해남군 송지면 산정1길 96,전라남도 해남군 송지면 산정리 772-3,2일+7일,34.36966913,126.5191941,40.0,농산물+수산물+의류,1967.0,,,,,,
MKT000406,우수영5일시장,4일장,,전라남도 해남군 문내면 동외리 919-17,4일+9일,34.5969017,126.311316,18.0,농산물+수산물+가공식품+가정용품+음식점,1964.0,,,,,,
MKT000407,북평면남창5일시장,상설장,전라남도 해남군 북평면 달량진길 48-11,전라남도 해남군 북평면 남창리 1279-1,2일+7일,34.40453441,126.6267107,16.0,농산물+수산물+신발+음식점,1964.0,,,,,,
MKT000408,좌일5일시장,3일장,전라남도 해남군 북일면 만월길 26-1,전라남도 해남군 북일면 흥촌리 161,3일+8일,34.46385571,126.6725613,,농산물+축산물,1964.0,,,,,,
MKT000409,해보시장,3일장,전라남도 함평군 해보면 밀재로 1274-12,전라남도 함평군 해보면 금덕리 414-9,3일+8일,35.18104709,126.6025443,28.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1943.0,,,,,,
MKT000410,인천모래내전통시장,상설장,인천광역시 남동구 호구포로810번길 42-8,인천광역시 남동구 구월동 1263-5,매일,37.45420055,126.7214949,197.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1982.0,032-471-1427,http://moraenaemarket.com,,,,
MKT000411,월야시장,5일장,전라남도 함평군 월야면 밀재로 1504-5,전라남도 함평군 월야면 월야리 713-69,5일+10일,35.17926742,126.626782,22.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1981.0,,,,,,
MKT000412,진도상설전통시장,상설장,전라남도 진도군 진도읍 남동1길 57-8,전라남도 진도군 진도읍 남동리 487-5,매일,34.48135668,126.2649029,13.0,농산물+수산물,1985.0,,,,,,
MKT000413,진도읍조금시장,상설장,전라남도 진도군 진도읍 조금시장길 25,전라남도 진도군 진도읍 남동리 731,2일+7일,34.48155399,126.25734,41.0,농산물+수산물+의류+가정용품+음식점,1964.0,,,,,,
MKT000414,회진시장,상설장,전라남도 장흥군 회진면 회진중앙길 9-13,전라남도 장흥군 회진면 회진리 2138-12,매일,34.4820345,126.9403546,15.0,농산물+수산물+의류+음식점,1982.0,,,,,,
MKT000415,함열시장,상설장,전북특별차치도 익산시 함열읍 2길 8,전북특별차치도 익산시 와리 565-26,2일+7일,36.0808342320751,126.958362007907,20.0,농산물+의류+가정용품,2004.0,,,Kakao_시장명검색,함열시장,함열시장,전북특별자치도 익산시 함열읍 와리2길 8
MKT000416,여산시장,상설장,전북특별차치도 익산시 서촌2길 22-1,전북특별차치도 익산시 여산면 여산리 412-4,1일+6일,36.05890563,127.083244,12.0,농산물,1963.0,,,,,,
MKT000417,익산장(익산북부장),상설장+4일장,전북특별차치도 익산시 인북로 11길 27,전북특별차치도 익산시 남중동 35-9,4일+9일,35.9512294,126.9567719,126.0,농산물,2008.0,063-853-2661,,,,,
MKT000418,가좌시장,상설장,인천광역시 서구 장고개로337번길18의19,인천광역시 서구 가좌2동 30-48,매일,37.4933969,126.684576,114.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,1987.0,032-584-5006,,,,,
MKT000419,익산금마시장,상설장,전북특별차치도 익산시 금마면 고도길 58,전북특별차치도 익산시 금마면 동고도리 701-2,2일+7일,35.99217754,127.0534309,30.0,농산물,1959.0,,,,,,
MKT000420,삼례시장,상설장+3일장,전북특별차치도 완주군 삼례읍 삼봉로 6,전북특별차치도 완주군 삼례읍 삼례리 923-8,3일+8일,35.91068557,127.0737715,54.0,가공식품+의류+가정용품+음식점,1964.0,063-291-8899,,,,,
MKT000421,부평문화의거리,상설장,인천광역시 부평구 부평문화로 78-2,인천광역시 부평구 부평동 201-1,매일,37.49408359,126.7250106,203.0,의류+신발+음식점,1982.0,032-511-5890,,,,,
MKT000422,고산미소시장,상설장,전북특별차치도 완주군 고산면 남봉로 135,전북특별차치도 완주군 고산면 읍내리 887,매일,35.97444053,127.2048167,30.0,농산물+축산물+가공식품,2023.0,063-262-0119,,,,,
MKT000423,순창시장,상설장,전북특별차치도 순창군 순창읍 남계로 58,전북특별차치도 순창군 순창읍 남계리 800,1일+6일,35.37187647,127.1450592,127.0,농산물+수산물,1965.0,063-653-3432,,,,,
MKT000424,동계시장,상설장,전북특별차치도 순창군 동계면 동계로 22,전북특별차치도 순창군 동계면 현포리 623,2일+7일,35.43954095,127.2397976,20.0,농산물+수산물+가정용품,1931.0,,,,,,
MKT000425,줄포시장,상설장,전북특별차치도 부안군 줄포면 부안로 865,전북특별차치도 부안군 줄포면 줄포리 728-3,1일+6일,35.58760184,126.6768543,28.0,음식점,1965.0,063-580-4117,,,,,
MKT000426,부안상설시장,상설장,전북특별차치도 부안군 부안읍 부풍로 47,전북특별차치도 부안군 부안읍 서외리 21,매일,35.72709542,126.7329492,190.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1965.0,063-584-3070,,,,,
MKT000427,안성시장(덕유산장터),상설장+5일장,전북특별차치도 무주군 안성면 칠연로 38,전북특별차치도 무주군 안성면 장기리 1511-6,5일+10일,35.86627446,127.6535366,26.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점,1950.0,063-323-1102,,,,,
MKT000428,설천시장(삼도봉장터),상설장,전북특별차치도 무주군 설천면 삼도봉로 11,전북특별차치도 무주군 설천면 소천리 904-29,2일+7일,36.0099056,127.7880133,14.0,농산물+가공식품+의류+가정용품+음식점,1988.0,,,,,,
MKT000429,무풍시장(대덕산장터),상설장+3일장,전북특별차치도 무주군 무풍면 현내로 213,전북특별차치도 무주군 무풍면 현내리 259-5,3일+8일,35.96945032,127.8487964,11.0,농산물+가공식품+가정용품+음식점,1965.0,,,,,,
MKT000430,진흥종합시장,상설장,인천광역시 부평구 부흥로3204번길 27,인천광역시 부평구 부평동 252-52,매일,37.49695039,126.7257012,50.0,농산물+축산물+수산물,1982.0,032-502-8874,,,,,
MKT000431,용남시장,상설장,전북특별차치도 남원시 동헌길10,전북특별차치도 고창군 흥덕면 흥덕리 430-1,매일,35.40710447,127.3767644,79.0,수산물+가공식품+의류,1970.0,063-632-5133,,,,,
MKT000432,남원인월시장,3일장,전북특별차치도 남원시 인월면 인월로 65-3,전북특별차치도 남원시 인월면 인월리 251-15,3일+8일,35.46112561,127.6021352,42.0,농산물,1965.0,063-625-1498,,,,,
MKT000433,남원공설시장,상설장+4일장,전북특별차치도 남원시 의총로 51,전북특별차치도 남원시 금동 264-1,4일+9일,35.40461965,127.3758611,125.0,수산물+가공식품+의류,1970.0,063-625-4010,,,,,
MKT000434,금만시장,상설장,전북특별차치도 김제시 동서7길23,전북특별차치도 김제시 요촌동 194-7,매일,35.80014264,126.8864263,91.0,의류+신발+가정용품+음식점,1890.0,,,,,,
MKT000435,김제전통시장,상설장,전북특별차치도 김제시 사정거리1길20,전북특별차치도 김제시 요촌동 415,2일+7일,35.80162714,126.8837248,66.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,1900.0,063-543-4983,,,,,
MKT000436,역전시장,상설장,전북특별차치도 김제시 중앙로 288,전북특별차치도 김제시 신풍동 40-2,매일,35.79317122,126.9016024,47.0,농산물+축산물,1957.0,,,,,,
